	t00_mean	t08_mean	theta	prob	log2FC	length	P	locus_tag
HVO_RS06410	560.317684852788	1561.64555190123	-0.824475138536246	0.963095522358366	-1.47875010782781	614	0.0369044776416336	HVO_RS06410
HVO_RS06405	1430.71620015782	5570.58687696711	-1.41967652926476	0.994614121968129	-1.96109180309112	428	0.00538587803187052	HVO_RS06405
HVO_RS06325	2868.31932412764	7516.31684510158	-0.803066470446395	0.961341141342407	-1.38982023857356	254	0.0386588586575926	HVO_RS06325
HVO_RS06245	425.114870452033	1505.44743463763	-0.714052631585478	0.970054638258577	-1.8242677044701	707	0.0299453617414234	HVO_RS06245
HVO_RS06235	30.3768758298126	7.35165773516137	0.738115658581555	0.975890351829894	2.04683199364533	1406	0.0241096481701064	HVO_RS06235
HVO_RS06230	37.1790394762112	24.4493365709824	0.168350952539977	0.483235007251163	0.60469418018546	1760	0.516764992748837	HVO_RS06230
HVO_RS06225	434.110815788151	501.023639447019	-0.0677122084713632	0.0489200774687146	-0.206815307184479	320	0.951079922531285	HVO_RS06225
HVO_RS06220	36.7254800943715	31.2565980777171	0.0923394893182772	0.217971694160586	0.232620584486661	1046	0.782028305839414	HVO_RS06220
HVO_RS06215	92.9191987251524	164.936364905899	-0.278657987277587	0.704589475258614	-0.827860898493068	584	0.295410524741386	HVO_RS06215
HVO_RS06210	4375.35289371491	10517.6665639818	-0.778233799945924	0.961788496016391	-1.26534337846267	257	0.0382115039836088	HVO_RS06210
HVO_RS06200	1215.24325209287	5454.7669305694	-1.32846682239992	0.996075019916562	-2.16627243161637	332	0.00392498008343822	HVO_RS06200
HVO_RS18570	1717.76649293531	3276.88043129637	-0.660332727546027	0.96283291884396	-0.931789096977661	287	0.0371670811560399	HVO_RS18570
HVO_RS18660	53.9392622146859	73.6323774014505	-0.161728774770639	0.346244293637259	-0.449004494785127	443	0.653755706362741	HVO_RS18660
HVO_RS18685	247.136491679065	17.7371195504027	0.796992800727149	0.971484288447441	3.80046440698747	587	0.0285157115525589	HVO_RS18685
HVO_RS18880	475.716568590248	131.074286419353	0.528776650413305	0.958052409657437	1.85971758166077	392	0.0419475903425635	HVO_RS18880
HVO_RS18885	110.98477395901	11.5181926894115	0.673804242881321	0.97657549967481	3.26837549879741	1190	0.0234245003251895	HVO_RS18885
HVO_RS18960	70.1774408298264	34.3773429468215	0.239883983572215	0.707319815801478	1.02954929570938	1499	0.292680184198522	HVO_RS18960
HVO_RS19080	513.232904544969	1553.14456708369	-0.844615626512293	0.965036427877142	-1.59750654937841	692	0.0349635721228585	HVO_RS19080
HVO_RS19125	264.4794244682	63.3913099490859	0.508489518657072	0.954940788522717	2.06079850433601	680	0.045059211477283	HVO_RS19125
HVO_RS19255	394.343658585933	336.191398249434	0.0738498879390627	0.152338665069427	0.230170630547368	914	0.847661334930573	HVO_RS19255
HVO_RS04975	365.512278995575	4.65845572016299	1.25751876664359	0.996021561210129	6.29392428238948	446	0.00397843878987103	HVO_RS04975
HVO_RS04980	13.7195987842212	3.84601663237909	0.543698947463378	0.960750140112731	1.83480138512778	1334	0.0392498598872691	HVO_RS04980
HVO_RS04985	14.7191735303105	4.10551600807836	0.440420821519817	0.938152847520295	1.84206120165775	1079	0.0618471524797048	HVO_RS04985
HVO_RS04990	10.0010748076733	8.40639224354953	0.0850786181818568	0.191856558818989	0.250596374092893	1439	0.808143441181011	HVO_RS04990
HVO_RS04995	27.469181238072	34.7387150775046	-0.082478329754209	0.078360020091494	-0.338730483072822	1049	0.921639979908506	HVO_RS04995
HVO_RS05250	14488.3592796595	43095.6485582317	-1.30228074395301	0.993196772881453	-1.57264797773854	152	0.00680322711854731	HVO_RS05250
HVO_RS05255	2416.09969255044	5953.83872595154	-0.945201162759276	0.97914092564376	-1.30114015919604	278	0.0208590743562402	HVO_RS05255
HVO_RS05260	236.320141466331	64.7080185938781	0.444361292856619	0.939807050903815	1.8687261881964	665	0.0601929490961849	HVO_RS05260
HVO_RS05375	183.894990647097	132.78714316234	0.127814060513872	0.344395021540737	0.469766713339415	986	0.655604978459263	HVO_RS05375
HVO_RS05455	391.232019007807	164.900054992961	0.344010206190082	0.870368640318106	1.24643256751694	449	0.129631359681894	HVO_RS05455
HVO_RS05560	99.6300145604567	113.15682619876	-0.0655810732792447	0.0454359024572687	-0.183671278459358	743	0.954564097542731	HVO_RS05560
HVO_RS05595	541.886899516872	602.430546730645	-0.0584460670897983	0.0350122087394755	-0.152803155474544	176	0.964987791260524	HVO_RS05595
HVO_RS05655	13475.771304569	27104.9054904516	-0.659047297754516	0.962557373151041	-1.00818612653044	167	0.0374426268489592	HVO_RS05655
HVO_RS05875	524.981812141862	1568.26562613025	-0.572393895421382	0.941152840293563	-1.57883059070741	458	0.0588471597064374	HVO_RS05875
HVO_RS09050	1023.26784521091	1582.69150296035	-0.351235833941994	0.831617038511868	-0.629196247059987	359	0.168382961488132	HVO_RS09050
HVO_RS05545	5960.26216378738	16591.5585518699	-1.11533246166607	0.991364846799227	-1.4770017197511	203	0.0086351532007729	HVO_RS05545
HVO_RS11375	290.375125530748	527.210240584364	-0.30446904247339	0.754590769969671	-0.860460520951539	320	0.245409230030329	HVO_RS11375
HVO_RS15735	49.286108979336	87.2858200129866	-0.283601620784387	0.714837653373226	-0.824566212202655	1022	0.285162346626774	HVO_RS15735
HVO_RS12020	137.806116546914	38.1870686286235	0.423801213249277	0.929999704046977	1.8514838406519	1169	0.0700002959530233	HVO_RS12020
HVO_RS18675	12.5925471354418	6.29598341747336	0.299433605353353	0.824960268347054	1.00006648503502	2189	0.175039731652946	HVO_RS18675
HVO_RS15640	26.5714891586484	20.5789267663263	0.121786905656171	0.323339973742717	0.368711339082991	4193	0.676660026257283	HVO_RS15640
HVO_RS06205	19.7105804261403	32.176475678317	-0.242269833619359	0.614509101820688	-0.707036054195605	2201	0.385490898179312	HVO_RS06205
HVO_RS17035	494.716018666873	200.099651464525	0.452648396990543	0.942942725730005	1.30588195967885	344	0.0570572742699945	HVO_RS17035
HVO_RS12050	18.7614003591626	6.53377419446074	0.391311840155498	0.908951453043938	1.5217790136795	3164	0.0910485469560625	HVO_RS12050
HVO_RS13495	876.119723440518	2091.79663390548	-0.572046919246863	0.941090930496356	-1.25554266301449	581	0.0589090695036443	HVO_RS13495
HVO_RS16995	221.986754638736	38.987009054736	0.691760579097418	0.977879345791408	2.50940821171515	707	0.0221206542085917	HVO_RS16995
HVO_RS13270	129.237762498763	25.0204659230794	0.502798565559404	0.954119679505725	2.36884711819506	1169	0.0458803204942752	HVO_RS13270
HVO_RS15720	166.651920777044	88.6901286231856	0.250624645970841	0.734666607073999	0.909992501663975	1244	0.265333392926001	HVO_RS15720
HVO_RS16220	1026.0180566598	476.502127954892	0.416142915034431	0.92561333227239	1.10650155880762	188	0.07438666772761	HVO_RS16220
HVO_RS15560	567.092719574059	254.053433385443	0.33949186157949	0.866390571435087	1.15845267341652	314	0.133609428564913	HVO_RS15560
HVO_RS18335	138.148850708841	8.84211358052771	0.88252933048663	0.98282466814524	3.9656884834599	1169	0.0171753318547601	HVO_RS18335
HVO_RS12405	17.6656159780464	9.88186498626853	0.322124062039352	0.850281043004647	0.838088805276364	1046	0.149718956995353	HVO_RS12405
HVO_RS06850	61.6994955567903	232.76344285931	-0.490665334531569	0.932484024362526	-1.91553389126599	1046	0.0675159756374737	HVO_RS06850
HVO_RS15590	181.374357273561	39.7021491762036	0.742711355386323	0.975319282078585	2.1916814906312	1481	0.0246807179214152	HVO_RS15590
HVO_RS14660	367.132130377505	379.022386199601	-0.0124043634351892	0.000475871526443128	-0.0459836802127831	2483	0.999524128473557	HVO_RS14660
HVO_RS15535	262.084843171951	124.328989852656	0.289896947759434	0.811752098370484	1.07587119294554	710	0.188247901629516	HVO_RS15535
HVO_RS10205	457.110582702204	563.807226479864	-0.135781009658843	0.250862220385974	-0.302658749877479	662	0.749137779614026	HVO_RS10205
HVO_RS15305	176.384134533006	690.952826415255	-0.617370226047731	0.952298823151488	-1.96986641786719	1175	0.0477011768485123	HVO_RS15305
HVO_RS16920	631.336942606434	133.569335907985	0.572408168886865	0.966288025130795	2.24082133263657	302	0.0337119748692047	HVO_RS16920
HVO_RS20170	181.074253384699	194.028546899649	-0.0353507268220294	0.0115954534777988	-0.0996875011659529	509	0.988404546522201	HVO_RS20170
HVO_RS20405	1268.01058737984	916.524270490109	0.181441124312624	0.527522942613648	0.468321801044382	1034	0.472477057386352	HVO_RS20405
HVO_RS19590	94.5526222458106	82.0660707542377	0.0706496041043141	0.141410075514246	0.204331589186711	779	0.858589924485754	HVO_RS19590
HVO_RS19475	230.096196844535	55.7067810330142	0.517276422044185	0.956227386186775	2.04631227944749	800	0.0437726138132248	HVO_RS19475
HVO_RS19295	61.0199296326801	57.6426640840757	0.0267889496413514	0.0257265554485669	0.0821435018046627	1226	0.974273444551433	HVO_RS19295
HVO_RS19430	133.350572441876	17.6842271610554	0.633617002145792	0.973133082562102	2.91468894140632	1169	0.0268669174378984	HVO_RS19430
HVO_RS20385	284.110865385534	377.241454030668	-0.165597855072286	0.360164085028118	-0.40903421228476	1220	0.639835914971882	HVO_RS20385
HVO_RS20350	409.630008730081	386.558071089422	0.0341875466662509	0.0392460067837517	0.0836362475577388	575	0.960753993216248	HVO_RS20350
HVO_RS19480	519.177208201981	1137.03340524606	-0.645106965135755	0.959412224616067	-1.13097568447011	488	0.0405877753839329	HVO_RS19480
HVO_RS19330	399.262990316546	208.529942504071	0.261871550446291	0.760596352694987	0.937084794572302	449	0.239403647305013	HVO_RS19330
